InputID,TargetID,Distance
EDM,104,1.93920883094
EDM,4843,1.96256232767
EDM,4842,2.17332714749
EDM,4845,2.47286289349
EDM,105,2.78705057184
EDM,4844,2.83315211205
RAMB,102,0.383968662523
RAMB,2558,0.60729855409
RAMB,2557,0.60729855409
RAMB,103,0.794003862585
RAMB,3305,1.63690064873
RAMB,3217,1.70668530602
RAMB,13076,1.96560584396
RAMB,3306,2.135499645
RAMB,3323,2.16506044576
RAMB,3322,2.36156976052
LMN,12679,0.004472135955
LMN,12370,0.368401954392
LMN,12353,1.13595774569
LMN,6989,1.6270341115
LMN,302,1.65427929927
LMN,68,1.87566521533
LMN,6990,1.92313286072
LMN,1584,1.93685311782
LMN,67,2.08227759917
LMN,6987,2.21872485901
EDZN,12799,0.755972183681
EDZN,12798,0.958954087796
EDZN,120,1.31045562401
EDZN,297,1.49129673187
EDZN,12797,1.5225169761
EDZN,2417,1.95700816107
EDZN,2414,2.47480422306
EDZN,2415,3.2268118852
EDZN,2416,5.73608184587
EDZN,3216,6.28793797222
MKVL,7571,0.828375054791
MKVL,7572,0.956857477057
MKVL,7007,1.04524649313
MKVL,7006,1.06500762035
MKVL,7600,1.10856683669
MKVL,7569,1.45240222783
MKVL,7005,1.49085956126
MKVL,2385,1.53156600622
MKVL,7601,1.66652495673
MKVL,2386,1.7878317682
MKVL,2387,1.7878317682
DPQ,12801,1.5119983201
DPQ,12952,1.82168134425
DPQ,2408,1.90764224109
DPQ,12953,1.9374279135
DPQ,12668,1.9572232678
DPQ,12643,1.9572232678
DPQ,2409,2.01862797959
DPQ,13090,2.08490453498
DPQ,12669,2.15038018034
DPQ,13091,2.21063767271
YOUB,3210,0.807327846293
YOUB,3320,0.81527286929
YOUB,3314,0.821287922351
YOUB,3319,0.844227369492
YOUB,12681,0.84973163493
YOUB,3321,0.936338000617
YOUB,3310,0.954296521737
YOUB,2297,1.09718104769
YOUB,2299,1.23891252774
YOUB,101,1.32393574293
SJNN,5222,0.319538652592
SJNN,5225,0.349213330931
SJNN,5223,0.73038123641
SJNN,5224,0.804454069851
SJNN,307,1.82640996233
SJNN,5231,2.58011998762
